AppID,Name,Release date,release_year,studio_name,studio_city,studio_state,studio_state_full,studio_type,studio_tags,Price,owners_estimate,Peak CCU,Positive,Negative,total_reviews,review_pct_positive,Metacritic score,Recommendations,Average playtime forever,Median playtime forever,Windows,Mac,Linux,Genres,Categories,Tags,Supported languages,Developers,Publishers
352070,Fort Meow,2015-06-24,2015,Upper Class Walrus,,,,Studio,,3.99,10000.0,0,256,16,272,94.1,,141,264,373,True,False,False,"Adventure,Indie,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Family Sharing","Turn-Based Tactics,Casual,Tower Defense,Point & Click,Building,2D,Cute,Story Rich,Puzzle,Family Friendly,Mystery,Physics,Cats,Adventure,Strategy,Indie,Female Protagonist,Singleplayer,Funny,Short",['English'],Upper Class Walrus,Upper Class Walrus
2225750,Tiny Troopers: Joint Ops XL,2023-03-09,2023,Epiphany Games,Sydney,NSW,New South Wales,Studio,,1.99,10000.0,0,4,1,5,80.0,,0,0,0,True,False,False,"Action,Indie","Single-player,Partial Controller Support,Steam Cloud,Family Sharing","Action,Arcade,Shooter,Shoot 'Em Up,Top-Down Shooter,Twin Stick Shooter,3D,Cute,Top-Down,Cold War,Indie,Dark Humor,Modern,Controller,Narration,Singleplayer","['English', 'French', 'Italian', 'German', 'Spanish - Spain']","Epiphany Games,Kukouri Mobile Entertainment",Wired Productions
347260,Hyperspeed,2015-04-01,2015,MicroProse,,,,Publisher,,1.39,10000.0,0,16,6,22,72.7,,0,0,0,True,True,True,"Adventure,RPG,Simulation,Strategy","Single-player,Family Sharing","Simulation,Adventure,RPG,Strategy,Space,Retro",['English'],"MicroProse Software, Inc","Atari,Nightdive Studios"
9940,Blade Kitten,2014-05-22,2014,Krome Studios,Brisbane,QLD,Queensland,Studio,,4.99,150000.0,1,888,182,1070,83.0,52,905,262,273,True,False,False,"Action,Adventure","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing","Action,Platformer,Female Protagonist,Anime,Adventure,Singleplayer,Indie,Hack and Slash,Sci-fi,Cute,Fantasy,2.5D,Casual","['English', 'French', 'German', 'Italian', 'Spanish - Spain']",Krome Studios,Krome Studios
250560,Fight The Dragon,2014-12-04,2014,3 Sprockets,Melbourne,VIC,Victoria,Studio,PC|Console|Mobile,9.99,150000.0,1,1055,282,1337,78.9,76,993,374,270,True,True,True,"Indie,RPG","Single-player,Multi-player,Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats,Steam Leaderboards,Includes level editor,Remote Play Together,Family Sharing","RPG,Indie,Hack and Slash,Co-op,Level Editor,Dragons,Local Co-Op,Multiplayer,Action RPG,Split Screen,Fantasy,Adventure,Action,Loot,Singleplayer,Online Co-Op,Dungeon Crawler,Early Access",['English'],3 Sprockets,3 Sprockets
464850,Don Bradman Cricket 17,2017-01-16,2017,Big Ant Studios,Melbourne,VIC,Victoria,Studio,Console|PC,49.99,35000.0,0,159,104,263,60.5,,252,700,700,True,False,False,"Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play on TV,Remote Play Together,Family Sharing","Sports,Cricket,Simulation,Multiplayer",['English'],Big Ant Studios,Big Ant Studios
494150,The Thrill of the Fight - VR Boxing,2019-10-24,2019,Halfbrick Studios,Kelvin Grove,QLD,Queensland,Studio,Console,6.99,150000.0,8,3785,176,3961,95.6,,3913,332,73,True,False,False,"Action,Sports","Single-player,Tracked Controller Support,VR Only,Family Sharing","VR,Sports,Action,3D Fighter,Boxing,Fighting,Multiplayer,Singleplayer",['English'],Halfbrick Studios Pty Ltd,Halfbrick Studios Pty Ltd
2766090,Gunship + Gunship 2000,2024-02-15,2024,MicroProse,,,,Publisher,,6.99,10000.0,2,7,1,8,87.5,,0,0,0,True,False,False,Simulation,"Single-player,Family Sharing","Simulation,Flight,Military,War,2D,Pixel Graphics,1980s,1990's,America,Old School,Retro,Singleplayer",['English'],MicroProse Software,MicroProse Software
7770,X-COM: Enforcer,2008-09-04,2008,MicroProse,,,,Publisher,,1.24,350000.0,0,252,186,438,57.5,65,301,90,33,True,False,False,Strategy,"Single-player,Multi-player,Family Sharing","Strategy,Action,Shooter,Third-Person Shooter,Sci-fi,Aliens,Third Person,Singleplayer",['English'],"MicroProse Software, Inc",2K
1893820,Jumplight Odyssey,2023-08-21,2023,League of Geeks,Melbourne,VIC,Victoria,Studio,PC,14.99,35000.0,0,570,382,952,59.9,,936,18584,37053,True,False,False,"Indie,Strategy,Early Access","Single-player,Full controller support,Captions available,Steam Cloud,Remote Play on TV,Family Sharing","Early Access,Strategy,Simulation,Management,Colony Sim,Building,Rogue-lite,Cartoony,Retro,Singleplayer,Comedy,Funny,Stylized,Anime,Space Sim,Atmospheric,Farming,Space,Cute,Female Protagonist","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",League of Geeks,League of Geeks
629430,The Last Birdling,2017-08-31,2017,InvertMouse,Sydney,NSW,New South Wales,Studio,,5.99,10000.0,0,70,3,73,95.9,,0,204,204,True,True,True,Indie,"Single-player,Steam Achievements,Steam Trading Cards,Family Sharing","Indie,Visual Novel,Anime,Story Rich,Female Protagonist",['English'],InvertMouse,InvertMouse
3923280,Word Worm,2025-08-28,2025,Noble Steed Games,Sydney,NSW,New South Wales,Service,Promo|Educational,2.99,0.0,0,0,0,0,,,0,0,0,True,True,False,"Casual,Indie","Single-player,Steam Achievements,Custom Volume Controls,Keyboard Only Option,Mouse Only Option,Playable without Timed Input,Save Anytime,Steam Cloud,Family Sharing",,['English'],Noble Steed Games,Noble Steed Games
1162130,Windbound,2020-08-28,2020,5 Lives Studios,Brisbane,QLD,Queensland,Studio,PC,1.99,75000.0,2,653,450,1103,59.2,,983,112,143,True,False,False,"Adventure,Indie,RPG","Single-player,Full controller support,Family Sharing","Adventure,RPG,Indie,Survival,Crafting,Singleplayer,Female Protagonist,Sailing,Exploration,Open World,Third Person,Rogue-like,Action,Multiplayer","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",5 Lives Studios,Deep Silver
3378190,Cartoon Survivor,2025-07-02,2025,Spunge Games,Brisbane,QLD,Queensland,Studio,Mobile,1.49,10000.0,0,0,0,0,,,0,0,0,True,False,False,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",,['English'],Spunge Games Pty Ltd,Spunge Games Pty Ltd
2591010,Silent Depth 2: Pacific,2024-07-16,2024,MicroProse,,,,Publisher,,9.74,10000.0,1,120,78,198,60.6,,222,0,0,True,False,False,"Action,Casual,Simulation,Strategy,Early Access","Single-player,Family Sharing","Submarine,Action,Casual,World War II,Naval,Naval Combat,Early Access,Strategy,Vehicular Combat,Wargame,Combat,Singleplayer,Simulation,First-Person,Military,Controller,3D",['English'],MicroProse Software,MicroProse Software
1703100,Crusade in Europe,2021-11-30,2021,MicroProse,,,,Publisher,,1.39,150000.0,1,8,1,9,88.9,,0,0,0,True,False,False,"Simulation,Strategy","Single-player,Family Sharing","Strategy,Board Game,RTS,Tabletop,Turn-Based Tactics,Wargame,2D,Minimalist,Top-Down,1980s,Historical,Military,Old School,Tactical,War,World War II,Singleplayer,Simulation",['English'],Microprose,Atari
1022310,Warhammer Underworlds - Shadespire Edition,2020-04-21,2020,Tin Man Games,Melbourne,VIC,Victoria,Studio,,2.99,10000.0,2,1008,607,1615,62.4,,1048,167,48,True,False,False,"Casual,Strategy","Multi-player,PvP,Online PvP,Family Sharing","Turn-Based Tactics,Card Battler,Casual,Grand Strategy,Tactical RPG,Wargame,PvP,Competitive,Turn-Based,Board Game,Card Game,Tabletop,Turn-Based Strategy,Character Customization,Strategy,3D,Top-Down,Deckbuilding,Turn-Based Combat,Warhammer 40K","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']","Steel Sky Productions,Tin Man Games",Steel Sky Productions
719640,War Planet Online: Global Conquest,2017-12-19,2017,Gameloft,Brisbane,QLD,Queensland,Publisher,,0.0,350000.0,155,579,332,911,63.6,,0,273,294,True,False,False,"Massively Multiplayer,Strategy,Free To Play","Multi-player,MMO,Cross-Platform Multiplayer,Steam Achievements,In-App Purchases,Steam Cloud","Strategy,Massively Multiplayer,Building,PvP,Tactical,Real Time Tactics,PvE,Management,Multiplayer,Singleplayer,War,World War II,Online Co-Op,Tower Defense,Survival,Tanks,Action,4X,RTS,Wargame","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Thai', 'Traditional Chinese', 'Turkish']",Gameloft,Gameloft
1985810,Call of Duty®: Black Ops Cold War,2023-03-08,2023,Sledgehammer Games,Melbourne,VIC,Victoria,Studio,,19.79,750000.0,644,15797,3923,19720,80.1,,19822,1425,623,True,False,False,Action,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,In-App Purchases","Singleplayer,FPS,Multiplayer,Action,Zombies,Cold War,Shooter,First-Person,Military,Co-op,Gun Customization,Online Co-Op,Gore,PvP,Tactical,Violent,War,PvE,Story Rich,Sexual Content","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America', 'Traditional Chinese']","Treyarch,Raven Software,High Moon Studios,Beenox,Activision Shanghai,Sledgehammer Games",Activision
1128810,RISK: Global Domination,2020-02-19,2020,SMG Studio,Sydney,NSW,New South Wales,Studio,Console|PC|Mobile,0.0,3500000.0,2153,31060,7783,38843,80.0,,144,471,122,True,True,False,"Casual,Strategy,Free To Play","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,In-App Purchases,Remote Play on Phone,Remote Play on Tablet,Remote Play Together","Free to Play,Multiplayer,Board Game,Strategy,Turn-Based Strategy,War,Turn-Based,Tactical,Singleplayer,Tabletop,Turn-Based Tactics,Casual,Local Co-Op,Classic,Online Co-Op,Grand Strategy,Indie,Local Multiplayer,Psychological Horror,Massively Multiplayer","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Turkish', 'Portuguese - Brazil']",SMG Studio,SMG Studio
207250,Cubemen,2012-03-16,2012,3 Sprockets,Melbourne,VIC,Victoria,Studio,PC|Console|Mobile,3.99,150000.0,1,361,147,508,71.1,74,333,115,82,True,True,True,"Indie,Strategy","Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Steam Cloud,Steam Leaderboards,Family Sharing","Tower Defense,Strategy,Indie,Multiplayer,Singleplayer,Touch-Friendly",['English'],3 Sprockets,3 Sprockets
1214060,TRIOS - lofi beats / numbers to chill to,2021-09-30,2021,Samurai Punk,Melbourne,VIC,Victoria,Other,Indie|PC,0.79,10000.0,0,40,4,44,90.9,,0,0,0,True,True,True,Casual,"Single-player,Full controller support,Camera Comfort,Custom Volume Controls,Mouse Only Option,Playable without Timed Input,Stereo Sound,Steam Cloud,Family Sharing","Puzzle,2D,Relaxing,Procedural Generation,Controller,Casual,Minimalist,Atmospheric,Singleplayer,Education,Indie","['English', 'French', 'German', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Spanish - Latin America']",Samurai Punk,Samurai Punk
2289390,Crab God,2024-06-20,2024,Chaos Theory Games,Sydney,NSW,New South Wales,Service,PC,7.99,10000.0,9,190,31,221,86.0,,225,387,387,True,False,False,"Adventure,Indie,Simulation,Strategy","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Singleplayer,Rogue-like,Strategy,Underwater,Side Scroller,Indie,Wholesome,Survival,Tower Defense,Resource Management,Nature,Colony Sim,RTS,Management,Cozy,Base-Building,3D,Colorful,Atmospheric,Adventure","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Indonesian', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Thai', 'Turkish', 'Ukrainian']",Chaos Theory Games,Firesquid
1401590,Disney Dreamlight Valley,2023-12-05,2023,Gameloft,Brisbane,QLD,Queensland,Publisher,,27.99,750000.0,3587,19111,1682,20793,91.9,,20493,3975,1526,True,False,False,"Action,Adventure,Casual,RPG,Simulation","Single-player,Multi-player,Full controller support,In-App Purchases,Camera Comfort,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Subtitle Options,Family Sharing","Relaxing,Life Sim,Character Customization,Exploration,Adventure,Simulation,Fantasy,Sandbox,Singleplayer,Casual,Story Rich,Farming Sim,Cooking,Family Friendly,Immersive Sim,Fishing,Crafting,Magic,3D,Choose Your Own Adventure","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Simplified Chinese']",Gameloft,Gameloft
916900,Paperbark,2018-12-12,2018,Paper House Games,Melbourne,VIC,Victoria,Studio,PC|Mobile,4.49,35000.0,0,306,39,345,88.7,,196,111,176,True,True,False,"Adventure,Casual,Indie","Single-player,Steam Achievements,Steam Trading Cards,Captions available,Steam Cloud,Family Sharing","Indie,Casual,Adventure,Nature,Short,Walking Simulator,Relaxing,Stylized,Colorful,Singleplayer,Cute,Family Friendly,Atmospheric,Point & Click,Story Rich,Great Soundtrack,Surreal","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Indonesian']",Paper House,Paper House
726490,Projection: First Light,2020-09-29,2020,Blowfish Studios,Sydney,NSW,New South Wales,Publisher,Indie,4.99,10000.0,0,21,4,25,84.0,75,0,0,0,True,False,False,"Action,Adventure,Casual,Indie","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Indie,Action,Adventure,Casual,2D,Platformer,Beautiful,Story Rich,Great Soundtrack,Colorful,Cute,Family Friendly","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish', 'Arabic']","Shadowplay Studios,Sweaty Chair,Blowfish Studios",Blowfish Studios
216260,Don Bradman Cricket 14,2014-06-25,2014,Big Ant Studios,Melbourne,VIC,Victoria,Studio,Console|PC,19.99,35000.0,9,681,94,775,87.9,,583,345,345,True,False,False,"Indie,Simulation,Sports","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play on TV,Remote Play Together,Family Sharing","Cricket,Sports,Simulation,Indie,Multiplayer",['English'],Big Ant Studios,Big Ant Studios
24640,Trainz: Classic Cabon City,2010-09-01,2010,N3V Games,Helensvale,QLD,Queensland,Publisher,,3.99,10000.0,0,19,33,52,36.5,,0,7,7,True,False,False,Simulation,"Single-player,Family Sharing","Simulation,Trains",['English'],N3V Games,
577160,Skyling: Garden Defense,2017-02-13,2017,Mighty Games,Melbourne,VIC,Victoria,Studio,Mobile|Console,0.99,10000.0,0,13,3,16,81.2,,0,0,0,True,False,False,"Action,Casual,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards,Remote Play on TV,Family Sharing","Indie,Casual,Action",['English'],"Mighty Studios, LLC","Mighty Studios, LLC"
606490,Duck Life 6: Space,2017-05-04,2017,Wix Games,Brighton,VIC,Victoria,Studio,Indie,2.99,10000.0,0,115,23,138,83.3,,140,253,261,True,True,False,"Casual,Indie,Racing,Simulation,Sports","Single-player,Family Sharing","Casual,Sports,Indie,Simulation,Racing",['English'],Wix Games,MoFunZone Inc
703180,Ben 10,2017-11-15,2017,Torus Games,Melbourne,VIC,Victoria,Studio,Console|PC,7.49,35000.0,4,343,108,451,76.1,,400,247,287,True,False,False,Action,"Single-player,Partial Controller Support,Family Sharing","Action,Family Friendly,Cartoony,Adventure,Cartoon,Fighting,Action-Adventure,Beat 'em up,Character Action Game,Singleplayer,Anime,Cult Classic","['English', 'French', 'Italian', 'German', 'Spanish - Spain']",Torus Games,Outright Games Ltd.
1345760,Matchpoint - Tennis Championships,2022-07-07,2022,Torus Games,Melbourne,VIC,Victoria,Studio,Console|PC,15.99,10000.0,2,140,67,207,67.6,,112,742,742,True,False,False,"Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play Together,Family Sharing","Sports,Tennis,Simulation,Physics,Competitive,PvP,e-sports,Character Customization,3D,Third Person,Controller,Multiplayer,Realistic,Singleplayer,Tactical,Local Multiplayer","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Japanese', 'Arabic', 'Czech', 'Dutch', 'Norwegian', 'Swedish', 'Traditional Chinese', 'Korean', 'Turkish']",Torus Games,Kalypso Media
622460,Steampunk Tower 2,2018-04-19,2018,Dreamgate Studios,Canberra,ACT,Australian Capital Territory,Studio,,3.19,150000.0,0,265,89,354,74.9,,306,391,574,True,True,False,"Action,Indie,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Family Sharing","Steampunk,Tower Defense,Action,Strategy,Indie,2D,Singleplayer,Base-Building,Side Scroller,Alternate History,Management,Atmospheric,Military","['English', 'Russian', 'German', 'Spanish - Spain']",DreamGate,DreamGate
1030300,Hollow Knight: Silksong,2025-09-04,2025,Team Cherry,Adelaide,SA,South Australia,Other,Indie|PC,15.99,10000.0,0,0,0,0,,90,342882,2825,2579,True,True,True,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Camera Comfort,Keyboard Only Option,Playable without Timed Input,Save Anytime,Stereo Sound,Steam Cloud,Remote Play on TV,Family Sharing",,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",Team Cherry,Team Cherry
419810,House of Hell (Standalone),2016-01-19,2016,Tin Man Games,Melbourne,VIC,Victoria,Studio,,0.99,10000.0,0,50,6,56,89.3,,0,0,0,True,True,False,"Adventure,Indie,RPG","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Adventure,RPG,Indie,Choose Your Own Adventure","['English', 'French']",Tin Man Games,Tin Man Games
1461200,Duck Life 4,2020-11-26,2020,Wix Games,Brighton,VIC,Victoria,Studio,Indie,3.99,35000.0,1,219,19,238,92.0,,234,123,155,True,True,False,"Casual,Indie,Racing,RPG,Sports","Single-player,Family Sharing","Casual,Racing,RPG,Sports,Action-Adventure,Platformer,Strategy RPG,2D Platformer,Creature Collector,Life Sim,Time Management,2D,Cartoon,Colorful,Cute,Family Friendly,Relaxing,Character Customization,Flight,Singleplayer",['English'],Wix Games,MoFunZone Inc
1313140,Cult of the Lamb,2022-08-11,2022,Massive Monster,Melbourne,VIC,Victoria,Studio,Service,12.49,3500000.0,1535,98711,4517,103228,95.6,82,96744,1054,696,True,True,False,"Action,Adventure,Indie,Strategy","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Adjustable Text Size,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Subtitle Options,Steam Cloud,Remote Play Together,Family Sharing","Base-Building,Cute,Action Roguelike,Singleplayer,Dungeon Crawler,Character Customization,Rogue-lite,Dark Humor,Colony Sim,Building,2D,Adventure,Action,Faith,Fantasy,Funny,Controller,Colorful,Strategy,Third Person","['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",Massive Monster,Devolver Digital
964990,Storm Boy,2018-11-20,2018,Blowfish Studios,Sydney,NSW,New South Wales,Publisher,Indie,5.99,35000.0,0,151,24,175,86.3,,118,0,0,True,True,False,"Adventure,Casual,Indie","Single-player,Steam Achievements,Full controller support,Remote Play on TV,Family Sharing","Adventure,Casual,Indie,Family Friendly,Cute,Colorful,Story Rich,Great Soundtrack,Beautiful","['English', 'French', 'German', 'Spanish - Spain', 'Russian']",Blowfish Studios,Blowfish Studios
455400,PAC-MAN 256,2016-06-21,2016,Hipster Whale,Melbourne,VIC,Victoria,Studio,Mobile,2.49,150000.0,8,1927,158,2085,92.4,,1273,149,94,True,True,True,Action,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play Together,Family Sharing","Action,Arcade,Retro,Casual,Multiplayer,Singleplayer,Pixel Graphics,Local Multiplayer,Classic,Local Co-Op,4 Player Local,Family Friendly,Rogue-like,Isometric","['English', 'Japanese']","BANDAI NAMCO Studios Vancouver,Hipster Whale,3 Sprockets",BANDAI NAMCO Entertainment
360550,Cursed Sight,2015-08-03,2015,InvertMouse,Sydney,NSW,New South Wales,Studio,,4.99,35000.0,0,175,39,214,81.8,,153,275,334,True,True,True,Indie,"Single-player,Steam Achievements,Steam Trading Cards,Family Sharing","Indie,Visual Novel,Anime,Story Rich",['English'],InvertMouse,InvertMouse
2998650,NEON Squad Tactics,2024-09-18,2024,Tin Man Games,Melbourne,VIC,Victoria,Studio,,1.99,10000.0,0,5,0,5,100.0,,0,0,0,True,False,False,"Indie,Strategy","Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Tracked Controller Support,VR Only,Family Sharing","Strategy,Online Co-Op,Co-op,Turn-Based Strategy,Turn-Based Tactics,Multiplayer,Cyberpunk,RPG,Board Game,Tactical,Tabletop,Electronic Music,3D,Colorful,Third Person,Singleplayer,VR,1990's,Robots,Futuristic",['English'],Tin Man Games,Tin Man Games
301970,Screencheat,2014-10-21,2014,Samurai Punk,Melbourne,VIC,Victoria,Other,Indie|PC,2.99,750000.0,2,1734,159,1893,91.6,71,835,155,94,True,True,True,"Action,Indie","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Color Alternatives,Custom Volume Controls,Playable without Timed Input,Stereo Sound,Steam Cloud,Remote Play on TV,Remote Play Together,Family Sharing","Split Screen,Arena Shooter,FPS,Shooter,Multiplayer,4 Player Local,Funny,Local Multiplayer,Action,Local Co-Op,First-Person,Comedy,Controller,Stylized,Co-op,Great Soundtrack,Casual,Difficult,Online Co-Op,Singleplayer","['English', 'French', 'German', 'Spanish - Spain', 'Dutch', 'Portuguese - Brazil', 'Russian', 'Japanese', 'Korean', 'Simplified Chinese']",Samurai Punk,Samurai Punk
979720,Big Bash Boom,2018-12-20,2018,Big Ant Studios,Melbourne,VIC,Victoria,Studio,Console|PC,39.99,150000.0,0,10,3,13,76.9,,0,0,0,True,False,False,Sports,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV,Remote Play Together,Family Sharing",Sports,['English'],Big Ant Studios,Big Ant Studios
429530,Falcon 4.0,2016-01-08,2016,MicroProse,,,,Publisher,,11.99,75000.0,4,220,34,254,86.6,85,260,25,8,True,False,False,Simulation,"Single-player,Multi-player,Steam Trading Cards,Family Sharing","Simulation,Flight,Military,Realistic,1990's,Action,Retro,War,Singleplayer,Strategy,Wargame,3D,Combat,Moddable,Open World,Multiplayer,Sequel,VR,Classic,Shooter",['English'],MicroProse Software,MicroProse Software
250110,Assault Android Cactus+,2015-09-23,2015,Witch Beam,Brisbane,QLD,Queensland,Studio,PC|Console,3.99,350000.0,1,1843,115,1958,94.1,79,1290,295,199,True,True,True,"Action,Indie","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together,Family Sharing","Bullet Hell,Twin Stick Shooter,Shoot 'Em Up,Difficult,Shooter,Female Protagonist,Arcade,Cute,Top-Down,3D,Controller,Action,Sci-fi,Robots,4 Player Local,Co-op,Local Co-Op,Local Multiplayer,Fast-Paced,Multiplayer","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese']",Witch Beam,Witch Beam
1615100,The Last Stand Legacy Collection,2021-07-15,2021,Con Artist Games,Melbourne,VIC,Victoria,Studio,,2.99,150000.0,12,2023,237,2260,89.5,,2325,128,123,True,True,False,"Action,Adventure","Single-player,Steam Achievements,Steam Cloud,Family Sharing","Action,Post-apocalyptic,Zombies,Violent,Survival,Atmospheric,Singleplayer,Gore,Adventure,Classic,2D,Shooter,Survival Horror,Blood",['English'],Con Artist Games,Armor Games Studios
1703060,Conflict in Vietnam,2021-11-30,2021,MicroProse,,,,Publisher,,1.74,35000.0,0,3,2,5,60.0,,0,0,0,True,False,False,Strategy,"Single-player,Family Sharing","Strategy,Board Game,RTS,Wargame,Turn-Based Strategy,2D,Top-Down,1980s,Historical,Military,Old School,Retro,War,World War II",['English'],Microprose,Atari
1257860,Clea 2,2021-03-25,2021,InvertMouse,Sydney,NSW,New South Wales,Studio,,13.99,10000.0,0,104,1,105,99.0,,0,0,0,True,True,True,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards,Family Sharing","Anime,Survival Horror,Stealth,Cute,Female Protagonist,Adventure,Horror,Psychological Horror,2D,Action,Puzzle,Side Scroller,Dark,Multiple Endings,Singleplayer,Sequel,Controller,Indie,Supernatural,Nudity","['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Spanish - Latin America', 'Italian']",InvertMouse,InvertMouse
7650,X-COM: Terror From the Deep,2007-05-04,2007,MicroProse,,,,Publisher,,1.24,750000.0,16,788,79,867,90.9,,729,540,27,True,False,False,Strategy,"Single-player,Family Sharing","Strategy,Turn-Based,Turn-Based Strategy,Sci-fi,Classic,Tactical,Aliens,Underwater,Turn-Based Tactics,Difficult,Lovecraftian,Isometric,Horror,Singleplayer,Old School,Management,Base-Building,Retro,1990's","['English', 'French', 'German', 'Spanish - Spain']","MicroProse Software, Inc",2K
2743520,TRS22 Model Railroaders Edition,2025-01-21,2025,N3V Games,Helensvale,QLD,Queensland,Publisher,,7.99,10000.0,1,3,3,6,50.0,,0,0,0,True,True,False,Simulation,"Single-player,Includes level editor,Family Sharing","Simulation,Sandbox,3D,Realistic,Third Person,Building,Driving,Historical,Relaxing,Trains,Transportation,Level Editor,Open World,Physics,Tutorial,Multiplayer,Singleplayer","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Dutch', 'Polish', 'Russian', 'Simplified Chinese']",N3V Games,N3V Games
7660,X-COM: Apocalypse,2008-09-04,2008,MicroProse,,,,Publisher,,1.24,350000.0,11,792,105,897,88.3,,822,516,135,True,False,False,Strategy,"Single-player,Family Sharing","Strategy,Turn-Based,Tactical,Sci-fi,Aliens,Classic,Real-Time with Pause,Turn-Based Strategy,Isometric,Singleplayer,Post-apocalyptic,Cyberpunk,Base-Building,Retro,Turn-Based Tactics,Management,Atmospheric",['English'],"MicroProse Software, Inc",2K
